RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
2077	20141224		Poliza de Depósitos Tienda No. 16	016	34630	20141224					20141224
2081	20141224		Poliza de Depósitos Tienda No. 16	016	413653	20141224					20141224
2085	20141224		Poliza de Depósitos Tienda No. 16	016	864387	20141224					20141224
2089	20141224		Poliza de Depósitos Tienda No. 16	016	991774	20141224					20141224
2093	20141226		Poliza de Depósitos Tienda No. 16	016	339991	20141226					20141226
2097	20141226		Poliza de Depósitos Tienda No. 16	016	89610	20141226					20141226
2090	20141226		Poliza de Depósitos Tienda No. 16	016	007377	20141226					20141226
2094	20141226		Poliza de Depósitos Tienda No. 16	016	372850	20141226					20141226
2091	20141226		Poliza de Depósitos Tienda No. 16	016	254378	20141226					20141226
2095	20141226		Poliza de Depósitos Tienda No. 16	016	379033	20141226					20141226
2092	20141226		Poliza de Depósitos Tienda No. 16	016	286129	20141226					20141226
2096	20141226		Poliza de Depósitos Tienda No. 16	016	617304	20141226					20141226
2100	20141227		Poliza de Depósitos Tienda No. 16	016	480414	20141227					20141227
2099	20141227		Poliza de Depósitos Tienda No. 16	016	217302	20141227					20141227
2098	20141227		Poliza de Depósitos Tienda No. 16	016	088223	20141227					20141227
2101	20141227		Poliza de Depósitos Tienda No. 16	016	89611	20141227					20141227
2105	20141228		Poliza de Depósitos Tienda No. 16	016	087586	20141228					20141228
2109	20141228		Poliza de Depósitos Tienda No. 16	016	791700	20141228					20141228
2102	20141228		Poliza de Depósitos Tienda No. 16	016	000522	20141228					20141228
2106	20141228		Poliza de Depósitos Tienda No. 16	016	241154	20141228					20141228
2110	20141228		Poliza de Depósitos Tienda No. 16	016	818855	20141228					20141228
2103	20141228		Poliza de Depósitos Tienda No. 16	016	019726	20141228					20141228
2107	20141228		Poliza de Depósitos Tienda No. 16	016	765118	20141228					20141228
2111	20141228		Poliza de Depósitos Tienda No. 16	016	89612	20141228					20141228
2104	20141228		Poliza de Depósitos Tienda No. 16	016	020604	20141228					20141228
2108	20141228		Poliza de Depósitos Tienda No. 16	016	780151	20141228					20141228
2112	20141229		Poliza de Depósitos Tienda No. 16	016	079685	20141229					20141229
2116	20141229		Poliza de Depósitos Tienda No. 16	016	89613	20141229					20141229
2115	20141229		Poliza de Depósitos Tienda No. 16	016	569459	20141229					20141229
2114	20141229		Poliza de Depósitos Tienda No. 16	016	218120	20141229					20141229
2113	20141229		Poliza de Depósitos Tienda No. 16	016	096711	20141229					20141229
2117	20141230		Poliza de Depósitos Tienda No. 16	016	108581	20141230					20141230
2121	20141230		Poliza de Depósitos Tienda No. 16	016	846036	20141230					20141230
2118	20141230		Poliza de Depósitos Tienda No. 16	016	110729	20141230					20141230
2122	20141230		Poliza de Depósitos Tienda No. 16	016	89614	20141230					20141230
2119	20141230		Poliza de Depósitos Tienda No. 16	016	553994	20141230					20141230
2123	20141230		Poliza de Depósitos Tienda No. 16	016	TIGRE1	20141230					20141230
2120	20141230		Poliza de Depósitos Tienda No. 16	016	633105	20141230					20141230
2124	20141231		Poliza de Depósitos Tienda No. 16	016	190216	20141231					20141231
2128	20141231		Poliza de Depósitos Tienda No. 16	016	753387	20141231					20141231
2127	20141231		Poliza de Depósitos Tienda No. 16	016	701394	20141231					20141231
2126	20141231		Poliza de Depósitos Tienda No. 16	016	629276	20141231					20141231
2130	20141231		Poliza de Depósitos Tienda No. 16	016	89615	20141231					20141231
2125	20141231		Poliza de Depósitos Tienda No. 16	016	46286	20141231					20141231
2129	20141231		Poliza de Depósitos Tienda No. 16	016	756994	20141231					20141231
2133	20141201		Poliza de Depósitos Tienda No. 17	017	236293	20141201					20141201
2134	20141201		Poliza de Depósitos Tienda No. 17	017	9844185	20141201					20141201
2131	20141201		Poliza de Depósitos Tienda No. 17	017	057743	20141201					20141201
2132	20141201		Poliza de Depósitos Tienda No. 17	017	127816	20141201					20141201
2136	20141202		Poliza de Depósitos Tienda No. 17	017	195958	20141202					20141202
2140	20141202		Poliza de Depósitos Tienda No. 17	017	9844186	20141202					20141202
2135	20141202		Poliza de Depósitos Tienda No. 17	017	154402	20141202					20141202
2139	20141202		Poliza de Depósitos Tienda No. 17	017	810708	20141202					20141202
2138	20141202		Poliza de Depósitos Tienda No. 17	017	244628	20141202					20141202
2137	20141202		Poliza de Depósitos Tienda No. 17	017	226239	20141202					20141202
2141	20141203		Poliza de Depósitos Tienda No. 17	017	196785	20141203					20141203
2145	20141203		Poliza de Depósitos Tienda No. 17	017	464213	20141203					20141203
2142	20141203		Poliza de Depósitos Tienda No. 17	017	198565	20141203					20141203
2146	20141203		Poliza de Depósitos Tienda No. 17	017	62787082	20141203					20141203
2143	20141203		Poliza de Depósitos Tienda No. 17	017	209358	20141203					20141203
2147	20141203		Poliza de Depósitos Tienda No. 17	017	9844187	20141203					20141203
2144	20141203		Poliza de Depósitos Tienda No. 17	017	442020	20141203					20141203
2148	20141203		Poliza de Depósitos Tienda No. 17	017	TIGRE1	20141203					20141203
2152	20141204		Poliza de Depósitos Tienda No. 17	017	44252838	20141204					20141204
2151	20141204		Poliza de Depósitos Tienda No. 17	017	294155	20141204					20141204
2155	20141204		Poliza de Depósitos Tienda No. 17	017	9844189	20141204					20141204
2150	20141204		Poliza de Depósitos Tienda No. 17	017	281099	20141204					20141204
2154	20141204		Poliza de Depósitos Tienda No. 17	017	706444	20141204					20141204
2149	20141204		Poliza de Depósitos Tienda No. 17	017	081422	20141204					20141204
2153	20141204		Poliza de Depósitos Tienda No. 17	017	651696	20141204					20141204
2157	20141205		Poliza de Depósitos Tienda No. 17	017	171108	20141205					20141205
2161	20141205		Poliza de Depósitos Tienda No. 17	017	44252860	20141205					20141205
2158	20141205		Poliza de Depósitos Tienda No. 17	017	228768	20141205					20141205
2162	20141205		Poliza de Depósitos Tienda No. 17	017	44479599	20141205					20141205
2159	20141205		Poliza de Depósitos Tienda No. 17	017	231543	20141205					20141205
2163	20141205		Poliza de Depósitos Tienda No. 17	017	479408	20141205					20141205
2156	20141205		Poliza de Depósitos Tienda No. 17	017	123936	20141205					20141205
2160	20141205		Poliza de Depósitos Tienda No. 17	017	276659	20141205					20141205
2164	20141206		Poliza de Depósitos Tienda No. 17	017	000133	20141206					20141206
2168	20141206		Poliza de Depósitos Tienda No. 17	017	180959	20141206					20141206
2172	20141206		Poliza de Depósitos Tienda No. 17	017	44753855	20141206					20141206
2176	20141206		Poliza de Depósitos Tienda No. 17	017	653473	20141206					20141206
2167	20141206		Poliza de Depósitos Tienda No. 17	017	153198	20141206					20141206
2171	20141206		Poliza de Depósitos Tienda No. 17	017	315038	20141206					20141206
2175	20141206		Poliza de Depósitos Tienda No. 17	017	605613	20141206					20141206
2166	20141206		Poliza de Depósitos Tienda No. 17	017	016409	20141206					20141206
2170	20141206		Poliza de Depósitos Tienda No. 17	017	215845	20141206					20141206
2174	20141206		Poliza de Depósitos Tienda No. 17	017	6005977	20141206					20141206
2178	20141206		Poliza de Depósitos Tienda No. 17	017	916012	20141206					20141206
2165	20141206		Poliza de Depósitos Tienda No. 17	017	000135	20141206					20141206
2169	20141206		Poliza de Depósitos Tienda No. 17	017	213909	20141206					20141206
2173	20141206		Poliza de Depósitos Tienda No. 17	017	482234	20141206					20141206
2177	20141206		Poliza de Depósitos Tienda No. 17	017	656703	20141206					20141206
2181	20141207		Poliza de Depósitos Tienda No. 17	017	153087	20141207					20141207
2185	20141207		Poliza de Depósitos Tienda No. 17	017	198348	20141207					20141207
2189	20141207		Poliza de Depósitos Tienda No. 17	017	255862	20141207					20141207
2193	20141207		Poliza de Depósitos Tienda No. 17	017	598820	20141207					20141207
2197	20141207		Poliza de Depósitos Tienda No. 17	017	899933	20141207					20141207
2182	20141207		Poliza de Depósitos Tienda No. 17	017	153916	20141207					20141207
2186	20141207		Poliza de Depósitos Tienda No. 17	017	200571	20141207					20141207
2190	20141207		Poliza de Depósitos Tienda No. 17	017	256131	20141207					20141207
2194	20141207		Poliza de Depósitos Tienda No. 17	017	660413	20141207					20141207
2198	20141207		Poliza de Depósitos Tienda No. 17	017	905369	20141207					20141207
2179	20141207		Poliza de Depósitos Tienda No. 17	017	001570	20141207					20141207
2183	20141207		Poliza de Depósitos Tienda No. 17	017	1568	20141207					20141207
2187	20141207		Poliza de Depósitos Tienda No. 17	017	218500	20141207					20141207
2191	20141207		Poliza de Depósitos Tienda No. 17	017	436792	20141207					20141207
2195	20141207		Poliza de Depósitos Tienda No. 17	017	697451	20141207					20141207
2180	20141207		Poliza de Depósitos Tienda No. 17	017	006350	20141207					20141207
2184	20141207		Poliza de Depósitos Tienda No. 17	017	180126	20141207					20141207
2188	20141207		Poliza de Depósitos Tienda No. 17	017	243891	20141207					20141207
2192	20141207		Poliza de Depósitos Tienda No. 17	017	44753856	20141207					20141207
2196	20141207		Poliza de Depósitos Tienda No. 17	017	843670	20141207					20141207
2200	20141208		Poliza de Depósitos Tienda No. 17	017	102147	20141208					20141208
2204	20141208		Poliza de Depósitos Tienda No. 17	017	710891	20141208					20141208
2199	20141208		Poliza de Depósitos Tienda No. 17	017	001582	20141208					20141208
2203	20141208		Poliza de Depósitos Tienda No. 17	017	644175	20141208					20141208
2202	20141208		Poliza de Depósitos Tienda No. 17	017	633197	20141208					20141208
2201	20141208		Poliza de Depósitos Tienda No. 17	017	44753857	20141208					20141208
2205	20141208		Poliza de Depósitos Tienda No. 17	017	9840314	20141208					20141208
2209	20141209		Poliza de Depósitos Tienda No. 17	017	300015	20141209					20141209
2213	20141209		Poliza de Depósitos Tienda No. 17	017	956590	20141209					20141209
2206	20141209		Poliza de Depósitos Tienda No. 17	017	177686	20141209					20141209
2210	20141209		Poliza de Depósitos Tienda No. 17	017	44753858	20141209					20141209
2207	20141209		Poliza de Depósitos Tienda No. 17	017	221932	20141209					20141209
2211	20141209		Poliza de Depósitos Tienda No. 17	017	782528	20141209					20141209
2208	20141209		Poliza de Depósitos Tienda No. 17	017	234674	20141209					20141209
2212	20141209		Poliza de Depósitos Tienda No. 17	017	952709	20141209					20141209
2216	20141210		Poliza de Depósitos Tienda No. 17	017	44753859	20141210					20141210
2215	20141210		Poliza de Depósitos Tienda No. 17	017	361459	20141210					20141210
2214	20141210		Poliza de Depósitos Tienda No. 17	017	309372	20141210					20141210
2218	20141210		Poliza de Depósitos Tienda No. 17	017	923347	20141210					20141210
2217	20141210		Poliza de Depósitos Tienda No. 17	017	538885	20141210					20141210
2221	20141211		Poliza de Depósitos Tienda No. 17	017	009594	20141211					20141211
2225	20141211		Poliza de Depósitos Tienda No. 17	017	277628	20141211					20141211
2229	20141211		Poliza de Depósitos Tienda No. 17	017	506418	20141211					20141211
2222	20141211		Poliza de Depósitos Tienda No. 17	017	248029	20141211					20141211
2226	20141211		Poliza de Depósitos Tienda No. 17	017	361118	20141211					20141211
2230	20141211		Poliza de Depósitos Tienda No. 17	017	506719	20141211					20141211
2219	20141211		Poliza de Depósitos Tienda No. 17	017	001588	20141211					20141211
2223	20141211		Poliza de Depósitos Tienda No. 17	017	264765	20141211					20141211
2227	20141211		Poliza de Depósitos Tienda No. 17	017	403767	20141211					20141211
2231	20141211		Poliza de Depósitos Tienda No. 17	017	60053709	20141211					20141211
2220	20141211		Poliza de Depósitos Tienda No. 17	017	009014	20141211					20141211
2224	20141211		Poliza de Depósitos Tienda No. 17	017	273208	20141211					20141211
2228	20141211		Poliza de Depósitos Tienda No. 17	017	44753860	20141211					20141211
2232	20141212		Poliza de Depósitos Tienda No. 17	017	001595	20141212					20141212
2236	20141212		Poliza de Depósitos Tienda No. 17	017	328880	20141212					20141212
2240	20141212		Poliza de Depósitos Tienda No. 17	017	9840313	20141212					20141212
2235	20141212		Poliza de Depósitos Tienda No. 17	017	182392	20141212					20141212
2239	20141212		Poliza de Depósitos Tienda No. 17	017	60051039	20141212					20141212
2234	20141212		Poliza de Depósitos Tienda No. 17	017	127983	20141212					20141212
2238	20141212		Poliza de Depósitos Tienda No. 17	017	539319	20141212					20141212
2233	20141212		Poliza de Depósitos Tienda No. 17	017	009819	20141212					20141212
2237	20141212		Poliza de Depósitos Tienda No. 17	017	44753861	20141212					20141212
2241	20141213		Poliza de Depósitos Tienda No. 17	017	001601	20141213					20141213
2245	20141213		Poliza de Depósitos Tienda No. 17	017	169016	20141213					20141213
2249	20141213		Poliza de Depósitos Tienda No. 17	017	232048	20141213					20141213
2253	20141213		Poliza de Depósitos Tienda No. 17	017	379205	20141213					20141213
2257	20141213		Poliza de Depósitos Tienda No. 17	017	65297569	20141213					20141213
2261	20141213		Poliza de Depósitos Tienda No. 17	017	773630	20141213					20141213
2242	20141213		Poliza de Depósitos Tienda No. 17	017	097327	20141213					20141213
2246	20141213		Poliza de Depósitos Tienda No. 17	017	185093	20141213					20141213
2250	20141213		Poliza de Depósitos Tienda No. 17	017	257788	20141213					20141213
2254	20141213		Poliza de Depósitos Tienda No. 17	017	395610	20141213					20141213
2258	20141213		Poliza de Depósitos Tienda No. 17	017	656939	20141213					20141213
2262	20141213		Poliza de Depósitos Tienda No. 17	017	827984	20141213					20141213
2243	20141213		Poliza de Depósitos Tienda No. 17	017	119174	20141213					20141213
2247	20141213		Poliza de Depósitos Tienda No. 17	017	194366	20141213					20141213
2251	20141213		Poliza de Depósitos Tienda No. 17	017	274283	20141213					20141213
2255	20141213		Poliza de Depósitos Tienda No. 17	017	44753862	20141213					20141213
2259	20141213		Poliza de Depósitos Tienda No. 17	017	676783	20141213					20141213
2263	20141213		Poliza de Depósitos Tienda No. 17	017	832408	20141213					20141213
2244	20141213		Poliza de Depósitos Tienda No. 17	017	150805	20141213					20141213
2248	20141213		Poliza de Depósitos Tienda No. 17	017	204812	20141213					20141213
2252	20141213		Poliza de Depósitos Tienda No. 17	017	371281	20141213					20141213
2256	20141213		Poliza de Depósitos Tienda No. 17	017	473769	20141213					20141213
2260	20141213		Poliza de Depósitos Tienda No. 17	017	744759	20141213					20141213
2264	20141213		Poliza de Depósitos Tienda No. 17	017	862847	20141213					20141213
2268	20141214		Poliza de Depósitos Tienda No. 17	017	100948	20141214					20141214
2272	20141214		Poliza de Depósitos Tienda No. 17	017	167493	20141214					20141214
2276	20141214		Poliza de Depósitos Tienda No. 17	017	219347	20141214					20141214
2280	20141214		Poliza de Depósitos Tienda No. 17	017	322993	20141214					20141214
2284	20141214		Poliza de Depósitos Tienda No. 17	017	639089	20141214					20141214
2288	20141214		Poliza de Depósitos Tienda No. 17	017	TIGRE1	20141214					20141214
2267	20141214		Poliza de Depósitos Tienda No. 17	017	096183	20141214					20141214
2271	20141214		Poliza de Depósitos Tienda No. 17	017	156590	20141214					20141214
2275	20141214		Poliza de Depósitos Tienda No. 17	017	213176	20141214					20141214
