RecordKey	LineNum	AccountCode	Debit	Credit	DueDate	ProjectCode	Reference1	Reference2	VatAmount	VatDate	VatLine
RecordKey	LineNum	AccountCode	Debit	Credit	DueDate	ProjectCode	Reference1	Reference2	VatAmount	VatDate	VatLine
8407	1	_SYS00000000037	329.50	0.00000000	20141221	034		631136		20141221	
8408	0	_SYS00000000037	282.42	0.00000000	20141221	034		631886		20141221	
8408	1	_SYS00000000127	0.00	282.42000000	20141221	034		631886		20141221	
8409	0	_SYS00000000127	0.00	409.51000000	20141221	034		632909		20141221	
8409	1	_SYS00000000037	409.51	0.00000000	20141221	034		632909		20141221	
8410	0	_SYS00000000037	517.78	0.00000000	20141221	034		771224		20141221	
8410	1	_SYS00000000127	0.00	517.78000000	20141221	034		771224		20141221	
8411	0	_SYS00000000127	0.00	423.64000000	20141221	034		TIGRE1		20141221	
8411	1	_SYS00000000037	423.64	0.00000000	20141221	034		TIGRE1		20141221	
8412	0	_SYS00000000037	188.28	0.00000000	20141222	034		146243		20141222	
8412	1	_SYS00000000127	0.00	188.28000000	20141222	034		146243		20141222	
8413	0	_SYS00000000127	0.00	423.64000000	20141222	034		158692		20141222	
8413	1	_SYS00000000037	423.64	0.00000000	20141222	034		158692		20141222	
8414	0	_SYS00000000037	338.90	0.00000000	20141222	034		159611		20141222	
8414	1	_SYS00000000127	0.00	338.90000000	20141222	034		159611		20141222	
8415	0	_SYS00000000127	0.00	282.42000000	20141222	034		182693		20141222	
8415	1	_SYS00000000037	282.42	0.00000000	20141222	034		182693		20141222	
8416	0	_SYS00000000037	677.82	0.00000000	20141222	034		185224		20141222	
8416	1	_SYS00000000127	0.00	677.82000000	20141222	034		185224		20141222	
8417	0	_SYS00000000127	0.00	277.71000000	20141222	034		206453		20141222	
8417	1	_SYS00000000037	277.71	0.00000000	20141222	034		206453		20141222	
8418	0	_SYS00000000037	218.87	0.00000000	20141222	034		236131		20141222	
8418	1	_SYS00000000127	0.00	218.87000000	20141222	034		236131		20141222	
8419	0	_SYS00000000127	0.00	282.42000000	20141222	034		396		20141222	
8419	1	_SYS00000000037	282.42	0.00000000	20141222	034		396		20141222	
8420	0	_SYS00000000037	494.24	0.00000000	20141222	034		59289		20141222	
8420	1	_SYS00000000127	0.00	494.24000000	20141222	034		59289		20141222	
8421	0	_SYS00000000127	0.00	4877.39000000	20141222	034		60191666		20141222	
8421	1	_SYS00000000030	4877.39	0.00000000	20141222	034		60191666		20141222	
8422	0	_SYS00000000127	0.00	564.85000000	20141223	034		12062		20141223	
8422	1	_SYS00000000037	564.85	0.00000000	20141223	034		12062		20141223	
8423	0	_SYS00000000037	404.81	0.00000000	20141223	034		166167		20141223	
8423	1	_SYS00000000127	0.00	404.81000000	20141223	034		166167		20141223	
8424	0	_SYS00000000127	0.00	465.99000000	20141223	034		200233		20141223	
8424	1	_SYS00000000037	465.99	0.00000000	20141223	034		200233		20141223	
8425	0	_SYS00000000037	263.59	0.00000000	20141223	034		220315		20141223	
8425	1	_SYS00000000127	0.00	263.59000000	20141223	034		220315		20141223	
8426	0	_SYS00000000127	0.00	282.42000000	20141223	034		264561		20141223	
8426	1	_SYS00000000037	282.42	0.00000000	20141223	034		264561		20141223	
8427	0	_SYS00000000037	324.79	0.00000000	20141223	034		265095		20141223	
8427	1	_SYS00000000127	0.00	324.79000000	20141223	034		265095		20141223	
8428	0	_SYS00000000127	0.00	560.14000000	20141223	034		299155		20141223	
8428	1	_SYS00000000037	560.14	0.00000000	20141223	034		299155		20141223	
8429	0	_SYS00000000037	616.62	0.00000000	20141223	034		299839		20141223	
8429	1	_SYS00000000127	0.00	616.62000000	20141223	034		299839		20141223	
8430	0	_SYS00000000127	0.00	564.85000000	20141223	034		306465		20141223	
8430	1	_SYS00000000037	564.85	0.00000000	20141223	034		306465		20141223	
8431	0	_SYS00000000037	409.51	0.00000000	20141223	034		323734		20141223	
8431	1	_SYS00000000127	0.00	409.51000000	20141223	034		323734		20141223	
8432	0	_SYS00000000127	0.00	423.64000000	20141223	034		393102		20141223	
8432	1	_SYS00000000037	423.64	0.00000000	20141223	034		393102		20141223	
8433	0	_SYS00000000037	470.70	0.00000000	20141223	034		532681		20141223	
8433	1	_SYS00000000127	0.00	470.70000000	20141223	034		532681		20141223	
8434	0	_SYS00000000127	0.00	913.16000000	20141223	034		577979		20141223	
8434	1	_SYS00000000037	913.16	0.00000000	20141223	034		577979		20141223	
8435	0	_SYS00000000037	576.62	0.00000000	20141223	034		597992		20141223	
8435	1	_SYS00000000127	0.00	576.62000000	20141223	034		597992		20141223	
8436	0	_SYS00000000127	0.00	536.61000000	20141223	034		598		20141223	
8436	1	_SYS00000000037	536.61	0.00000000	20141223	034		598		20141223	
8437	0	_SYS00000000037	282.42	0.00000000	20141223	034		6011		20141223	
8437	1	_SYS00000000127	0.00	282.42000000	20141223	034		6011		20141223	
8438	0	_SYS00000000127	0.00	9084.79000000	20141223	034		60191670		20141223	
8438	1	_SYS00000000030	9084.79	0.00000000	20141223	034		60191670		20141223	
8439	0	_SYS00000000127	0.00	423.64000000	20141223	034		829492		20141223	
8439	1	_SYS00000000037	423.64	0.00000000	20141223	034		829492		20141223	
8440	0	_SYS00000000037	494.24	0.00000000	20141223	034		96234		20141223	
8440	1	_SYS00000000127	0.00	494.24000000	20141223	034		96234		20141223	
8441	0	_SYS00000000127	0.00	409.51000000	20141224	034		140628		20141224	
8441	1	_SYS00000000037	409.51	0.00000000	20141224	034		140628		20141224	
8442	0	_SYS00000000037	400.10	0.00000000	20141224	034		165401		20141224	
8442	1	_SYS00000000127	0.00	400.10000000	20141224	034		165401		20141224	
8443	0	_SYS00000000127	0.00	211.81000000	20141224	034		179252		20141224	
8443	1	_SYS00000000037	211.81	0.00000000	20141224	034		179252		20141224	
8444	0	_SYS00000000037	517.78	0.00000000	20141224	034		245140		20141224	
8444	1	_SYS00000000127	0.00	517.78000000	20141224	034		245140		20141224	
8445	0	_SYS00000000127	0.00	367.15000000	20141224	034		24640		20141224	
8445	1	_SYS00000000037	367.15	0.00000000	20141224	034		24640		20141224	
8446	0	_SYS00000000037	588.39	0.00000000	20141224	034		25667		20141224	
8446	1	_SYS00000000127	0.00	588.39000000	20141224	034		25667		20141224	
8447	0	_SYS00000000127	0.00	564.85000000	20141224	034		26000		20141224	
8447	1	_SYS00000000037	564.85	0.00000000	20141224	034		26000		20141224	
8448	0	_SYS00000000037	235.35	0.00000000	20141224	034		2600063		20141224	
8448	1	_SYS00000000127	0.00	235.35000000	20141224	034		2600063		20141224	
8449	0	_SYS00000000127	0.00	451.88000000	20141224	034		34829		20141224	
8449	1	_SYS00000000037	451.88	0.00000000	20141224	034		34829		20141224	
8450	0	_SYS00000000037	188.28	0.00000000	20141224	034		430922		20141224	
8450	1	_SYS00000000127	0.00	188.28000000	20141224	034		430922		20141224	
8451	0	_SYS00000000127	0.00	211.81000000	20141224	034		436		20141224	
8451	1	_SYS00000000037	211.81	0.00000000	20141224	034		436		20141224	
8452	0	_SYS00000000127	0.00	9102.28000000	20141224	034		60191686		20141224	
8452	1	_SYS00000000030	9102.28	0.00000000	20141224	034		60191686		20141224	
8453	0	_SYS00000000127	0.00	447.17000000	20141224	034		6119		20141224	
8453	1	_SYS00000000037	447.17	0.00000000	20141224	034		6119		20141224	
8454	0	_SYS00000000037	355.38	0.00000000	20141224	034		761395		20141224	
8454	1	_SYS00000000127	0.00	355.38000000	20141224	034		761395		20141224	
8455	0	_SYS00000000127	0.00	529.54000000	20141224	034		960360		20141224	
8455	1	_SYS00000000037	529.54	0.00000000	20141224	034		960360		20141224	
8456	0	_SYS00000000037	557.79	0.00000000	20141226	034		19981		20141226	
8456	1	_SYS00000000127	0.00	557.79000000	20141226	034		19981		20141226	
8457	0	_SYS00000000127	0.00	376.56000000	20141226	034		449		20141226	
8457	1	_SYS00000000037	376.56	0.00000000	20141226	034		449		20141226	
8458	0	_SYS00000000037	811.96	0.00000000	20141226	034		564529		20141226	
8458	1	_SYS00000000127	0.00	811.96000000	20141226	034		564529		20141226	
8459	0	_SYS00000000127	0.00	254.18000000	20141226	034		581687		20141226	
8459	1	_SYS00000000037	254.18	0.00000000	20141226	034		581687		20141226	
8460	0	_SYS00000000127	0.00	2162.44000000	20141226	034		61064285		20141226	
8460	1	_SYS00000000030	2162.44	0.00000000	20141226	034		61064285		20141226	
8461	0	_SYS00000000127	0.00	414.22000000	20141226	034		88398		20141226	
8461	1	_SYS00000000037	414.22	0.00000000	20141226	034		88398		20141226	
8462	0	_SYS00000000127	0.00	4529.90000000	20141227	034		60191687		20141227	
8462	1	_SYS00000000030	4529.90	0.00000000	20141227	034		60191687		20141227	
8463	0	_SYS00000000127	0.00	414.22000000	20141227	034		639818		20141227	
8463	1	_SYS00000000037	414.22	0.00000000	20141227	034		639818		20141227	
8464	0	_SYS00000000037	576.62	0.00000000	20141227	034		90493		20141227	
8464	1	_SYS00000000127	0.00	576.62000000	20141227	034		90493		20141227	
8465	0	_SYS00000000127	0.00	663.70000000	20141228	034		259823		20141228	
8465	1	_SYS00000000037	663.70	0.00000000	20141228	034		259823		20141228	
8466	0	_SYS00000000037	404.81	0.00000000	20141228	034		53512		20141228	
8466	1	_SYS00000000127	0.00	404.81000000	20141228	034		53512		20141228	
8467	0	_SYS00000000127	0.00	914.97000000	20141228	034		60191717		20141228	
8467	1	_SYS00000000030	914.97	0.00000000	20141228	034		60191717		20141228	
8468	0	_SYS00000000127	0.00	701.34000000	20141228	034		813588		20141228	
8468	1	_SYS00000000037	701.34	0.00000000	20141228	034		813588		20141228	
8469	0	_SYS00000000037	414.22	0.00000000	20141229	034		006151		20141229	
8469	1	_SYS00000000127	0.00	414.22000000	20141229	034		006151		20141229	
8470	0	_SYS00000000127	0.00	209.99000000	20141229	034		60191718		20141229	
8470	1	_SYS00000000030	209.99	0.00000000	20141229	034		60191718		20141229	
8471	0	_SYS00000000127	0.00	513.07000000	20141230	034		179635		20141230	
8471	1	_SYS00000000037	513.07	0.00000000	20141230	034		179635		20141230	
8472	0	_SYS00000000037	475.41	0.00000000	20141230	034		522787		20141230	
8472	1	_SYS00000000127	0.00	475.41000000	20141230	034		522787		20141230	
8473	0	_SYS00000000127	0.00	1317.96000000	20141230	034		60191719		20141230	
8473	1	_SYS00000000030	1317.96	0.00000000	20141230	034		60191719		20141230	
8474	0	_SYS00000000127	0.00	611.92000000	20141230	034		672441		20141230	
8474	1	_SYS00000000037	611.92	0.00000000	20141230	034		672441		20141230	
8475	0	_SYS00000000037	414.22	0.00000000	20141231	034		145130		20141231	
8475	1	_SYS00000000127	0.00	414.22000000	20141231	034		145130		20141231	
8476	0	_SYS00000000127	0.00	353.02000000	20141231	034		27650		20141231	
8476	1	_SYS00000000037	353.02	0.00000000	20141231	034		27650		20141231	
8477	0	_SYS00000000127	0.00	2857.93000000	20141231	034		56668964		20141231	
8477	1	_SYS00000000030	2857.93	0.00000000	20141231	034		56668964		20141231	
8478	0	_SYS00000000127	0.00	400.10000000	20141231	034		664654		20141231	
8478	1	_SYS00000000037	400.10	0.00000000	20141231	034		664654		20141231	
8479	0	_SYS00000000038	258.89	0.00000000	20141201	035		223507		20141201	
8479	1	_SYS00000000127	0.00	258.89000000	20141201	035		223507		20141201	
8480	0	_SYS00000000127	0.00	1260.00000000	20141201	035		472903670		20141201	
8480	1	_SYS00000000045	1260.00	0.00000000	20141201	035		472903670		20141201	
8481	0	_SYS00000000127	0.00	235.35000000	20141201	035		675625		20141201	
8481	1	_SYS00000000037	235.35	0.00000000	20141201	035		675625		20141201	
8482	0	_SYS00000000038	141.21	0.00000000	20141202	035		028724		20141202	
8482	1	_SYS00000000127	0.00	141.21000000	20141202	035		028724		20141202	
8483	0	_SYS00000000127	0.00	720.20000000	20141202	035		081655		20141202	
8483	1	_SYS00000000038	720.20	0.00000000	20141202	035		081655		20141202	
8484	0	_SYS00000000038	141.21	0.00000000	20141202	035		242430		20141202	
8484	1	_SYS00000000127	0.00	141.21000000	20141202	035		242430		20141202	
8485	0	_SYS00000000127	0.00	1390.00000000	20141202	035		472903826		20141202	
8485	1	_SYS00000000045	1390.00	0.00000000	20141202	035		472903826		20141202	
8486	0	_SYS00000000127	0.00	188.29000000	20141202	035		980349		20141202	
8486	1	_SYS00000000038	188.29	0.00000000	20141202	035		980349		20141202	
8487	0	_SYS00000000038	141.21	0.00000000	20141202	035		990663		20141202	
8487	1	_SYS00000000127	0.00	141.21000000	20141202	035		990663		20141202	
8488	0	_SYS00000000038	141.21	0.00000000	20141203	035		441554		20141203	
8488	1	_SYS00000000127	0.00	141.21000000	20141203	035		441554		20141203	
8489	0	_SYS00000000127	0.00	825.00000000	20141203	035		472903993		20141203	
8489	1	_SYS00000000045	825.00	0.00000000	20141203	035		472903993		20141203	
8490	0	_SYS00000000038	329.51	0.00000000	20141204	035		006153		20141204	
8490	1	_SYS00000000127	0.00	329.51000000	20141204	035		006153		20141204	
8491	0	_SYS00000000127	0.00	211.82000000	20141204	035		037720		20141204	
8491	1	_SYS00000000038	211.82	0.00000000	20141204	035		037720		20141204	
8492	0	_SYS00000000038	141.21	0.00000000	20141204	035		222747		20141204	
8492	1	_SYS00000000127	0.00	141.21000000	20141204	035		222747		20141204	
8493	0	_SYS00000000127	0.00	1685.00000000	20141204	035		472807524		20141204	
8493	1	_SYS00000000045	1685.00	0.00000000	20141204	035		472807524		20141204	
8494	0	_SYS00000000045	25.00	0.00000000	20141204	035		472907759		20141204	
8494	1	_SYS00000000127	0.00	25.00000000	20141204	035		472907759		20141204	
8495	0	_SYS00000000127	0.00	282.43000000	20141204	035		568470		20141204	
8495	1	_SYS00000000038	282.43	0.00000000	20141204	035		568470		20141204	
8496	0	_SYS00000000038	164.75	0.00000000	20141204	035		602604		20141204	
8496	1	_SYS00000000127	0.00	164.75000000	20141204	035		602604		20141204	
8497	0	_SYS00000000127	0.00	329.51000000	20141204	035		675329		20141204	
8497	1	_SYS00000000038	329.51	0.00000000	20141204	035		675329		20141204	
8498	0	_SYS00000000038	338.91	0.00000000	20141204	035		697509		20141204	
8498	1	_SYS00000000127	0.00	338.91000000	20141204	035		697509		20141204	
8499	0	_SYS00000000038	117.68	0.00000000	20141205	035		071287		20141205	
8499	1	_SYS00000000127	0.00	117.68000000	20141205	035		071287		20141205	
8500	0	_SYS00000000127	0.00	164.75000000	20141205	035		082897		20141205	
8500	1	_SYS00000000038	164.75	0.00000000	20141205	035		082897		20141205	
8501	0	_SYS00000000127	0.00	188.29000000	20141205	035		268526		20141205	
8501	1	_SYS00000000037	188.29	0.00000000	20141205	035		268526		20141205	
8502	0	_SYS00000000127	0.00	235.35000000	20141205	035		323896		20141205	
8502	1	_SYS00000000038	235.35	0.00000000	20141205	035		323896		20141205	
8503	0	_SYS00000000127	0.00	1617.40000000	20141205	035		472904333		20141205	
8503	1	_SYS00000000045	1617.40	0.00000000	20141205	035		472904333		20141205	
8504	0	_SYS00000000030	57.60	0.00000000	20141205	035		60057987		20141205	
8504	1	_SYS00000000127	0.00	57.60000000	20141205	035		60057987		20141205	
8505	0	_SYS00000000127	0.00	70.60000000	20141205	035		873275		20141205	
8505	1	_SYS00000000038	70.60	0.00000000	20141205	035		873275		20141205	
8506	0	_SYS00000000127	0.00	207.11000000	20141206	035		030834		20141206	
8506	1	_SYS00000000038	207.11	0.00000000	20141206	035		030834		20141206	
8507	0	_SYS00000000038	282.43	0.00000000	20141206	035		189175		20141206	
8507	1	_SYS00000000127	0.00	282.43000000	20141206	035		189175		20141206	
8508	0	_SYS00000000127	0.00	141.21000000	20141206	035		194864		20141206	
8508	1	_SYS00000000038	141.21	0.00000000	20141206	035		194864		20141206	
8509	0	_SYS00000000038	164.75	0.00000000	20141206	035		262574		20141206	
8509	1	_SYS00000000127	0.00	164.75000000	20141206	035		262574		20141206	
8510	0	_SYS00000000127	0.00	1945.00000000	20141206	035		472904437		20141206	
8510	1	_SYS00000000045	1945.00	0.00000000	20141206	035		472904437		20141206	
8511	0	_SYS00000000127	0.00	164.75000000	20141206	035		888279		20141206	
8511	1	_SYS00000000038	164.75	0.00000000	20141206	035		888279		20141206	
8512	0	_SYS00000000038	117.68	0.00000000	20141206	035		933824		20141206	
8512	1	_SYS00000000127	0.00	117.68000000	20141206	035		933824		20141206	
8513	0	_SYS00000000127	0.00	357.74000000	20141207	035		059379		20141207	
8513	1	_SYS00000000038	357.74	0.00000000	20141207	035		059379		20141207	
8514	0	_SYS00000000038	400.11	0.00000000	20141207	035		143110		20141207	
8514	1	_SYS00000000127	0.00	400.11000000	20141207	035		143110		20141207	
8515	0	_SYS00000000127	0.00	287.14000000	20141207	035		195310		20141207	
8515	1	_SYS00000000038	287.14	0.00000000	20141207	035		195310		20141207	
8516	0	_SYS00000000038	348.33	0.00000000	20141207	035		217746		20141207	
8516	1	_SYS00000000127	0.00	348.33000000	20141207	035		217746		20141207	
8517	0	_SYS00000000127	0.00	211.82000000	20141207	035		224985		20141207	
8517	1	_SYS00000000038	211.82	0.00000000	20141207	035		224985		20141207	
8518	0	_SYS00000000038	56.49	0.00000000	20141207	035		416201		20141207	
8518	1	_SYS00000000127	0.00	56.49000000	20141207	035		416201		20141207	
8519	0	_SYS00000000038	70.60	0.00000000	20141207	035		430723		20141207	
8519	1	_SYS00000000127	0.00	70.60000000	20141207	035		430723		20141207	
8520	0	_SYS00000000127	0.00	2520.00000000	20141207	035		472904436		20141207	
8520	1	_SYS00000000045	2520.00	0.00000000	20141207	035		472904436		20141207	
8521	0	_SYS00000000127	0.00	94.14000000	20141207	035		652040		20141207	
8521	1	_SYS00000000037	94.14	0.00000000	20141207	035		652040		20141207	
8522	0	_SYS00000000127	0.00	70.60000000	20141207	035		991654		20141207	
8522	1	_SYS00000000038	70.60	0.00000000	20141207	035		991654		20141207	
8523	0	_SYS00000000127	0.00	1700.00000000	20141208	035		472807685		20141208	
8523	1	_SYS00000000045	1700.00	0.00000000	20141208	035		472807685		20141208	
8524	0	_SYS00000000127	0.00	188.29000000	20141208	035		669888		20141208	
8524	1	_SYS00000000037	188.29	0.00000000	20141208	035		669888		20141208	
8525	0	_SYS00000000127	0.00	141.21000000	20141208	035		703329		20141208	
8525	1	_SYS00000000038	141.21	0.00000000	20141208	035		703329		20141208	
8526	0	_SYS00000000038	282.43	0.00000000	20141209	035		363584		20141209	
8526	1	_SYS00000000127	0.00	282.43000000	20141209	035		363584		20141209	
8527	0	_SYS00000000127	0.00	775.00000000	20141209	035		472904844		20141209	
8527	1	_SYS00000000045	775.00	0.00000000	20141209	035		472904844		20141209	
8528	0	_SYS00000000127	0.00	117.68000000	20141209	035		630962		20141209	
8528	1	_SYS00000000037	117.68	0.00000000	20141209	035		630962		20141209	
8529	0	_SYS00000000127	0.00	527.20000000	20141209	035		741889		20141209	
8529	1	_SYS00000000038	527.20	0.00000000	20141209	035		741889		20141209	
8530	0	_SYS00000000038	141.21	0.00000000	20141209	035		863937		20141209	
8530	1	_SYS00000000127	0.00	141.21000000	20141209	035		863937		20141209	
8531	0	_SYS00000000127	0.00	141.21000000	20141209	035		872065		20141209	
8531	1	_SYS00000000038	141.21	0.00000000	20141209	035		872065		20141209	
8532	0	_SYS00000000127	0.00	211.82000000	20141210	035		003794		20141210	
8532	1	_SYS00000000037	211.82	0.00000000	20141210	035		003794		20141210	
8533	0	_SYS00000000127	0.00	94.14000000	20141210	035		049224		20141210	
8533	1	_SYS00000000038	94.14	0.00000000	20141210	035		049224		20141210	
8534	0	_SYS00000000127	0.00	1275.00000000	20141210	035		472904982		20141210	
8534	1	_SYS00000000045	1275.00	0.00000000	20141210	035		472904982		20141210	
8535	0	_SYS00000000038	188.29	0.00000000	20141211	035		028958		20141211	
8535	1	_SYS00000000127	0.00	188.29000000	20141211	035		028958		20141211	
8536	0	_SYS00000000127	0.00	188.29000000	20141211	035		183885		20141211	
8536	1	_SYS00000000038	188.29	0.00000000	20141211	035		183885		20141211	
8537	0	_SYS00000000038	141.21	0.00000000	20141211	035		283921		20141211	
8537	1	_SYS00000000127	0.00	141.21000000	20141211	035		283921		20141211	
8538	0	_SYS00000000127	0.00	164.75000000	20141211	035		411827		20141211	
8538	1	_SYS00000000038	164.75	0.00000000	20141211	035		411827		20141211	
8539	0	_SYS00000000127	0.00	2024.50000000	20141211	035		472905153		20141211	
8539	1	_SYS00000000045	2024.50	0.00000000	20141211	035		472905153		20141211	
8540	0	_SYS00000000127	0.00	188.29000000	20141211	035		587166		20141211	
8540	1	_SYS00000000038	188.29	0.00000000	20141211	035		587166		20141211	
8541	0	_SYS00000000127	0.00	70.51000000	20141211	035		60053726		20141211	
8541	1	_SYS00000000030	70.51	0.00000000	20141211	035		60053726		20141211	
8542	0	_SYS00000000038	211.82	0.00000000	20141212	035		059073		20141212	
8542	1	_SYS00000000127	0.00	211.82000000	20141212	035		059073		20141212	
8543	0	_SYS00000000127	0.00	141.21000000	20141212	035		227759		20141212	
8543	1	_SYS00000000038	141.21	0.00000000	20141212	035		227759		20141212	
8544	0	_SYS00000000038	141.21	0.00000000	20141212	035		256356		20141212	
8544	1	_SYS00000000127	0.00	141.21000000	20141212	035		256356		20141212	
8545	0	_SYS00000000127	0.00	2117.00000000	20141212	035		472905314		20141212	
8545	1	_SYS00000000045	2117.00	0.00000000	20141212	035		472905314		20141212	
8546	0	_SYS00000000030	38.00	0.00000000	20141212	035		60051052		20141212	
8546	1	_SYS00000000127	0.00	38.00000000	20141212	035		60051052		20141212	
8547	0	_SYS00000000038	376.57	0.00000000	20141213	035		023884		20141213	
8547	1	_SYS00000000127	0.00	376.57000000	20141213	035		023884		20141213	
8548	0	_SYS00000000127	0.00	188.29000000	20141213	035		097272		20141213	
8548	1	_SYS00000000038	188.29	0.00000000	20141213	035		097272		20141213	
8549	0	_SYS00000000038	329.51	0.00000000	20141213	035		170745		20141213	
8549	1	_SYS00000000127	0.00	329.51000000	20141213	035		170745		20141213	
8550	0	_SYS00000000127	0.00	3300.00000000	20141213	035		472905329		20141213	
8550	1	_SYS00000000045	3300.00	0.00000000	20141213	035		472905329		20141213	
8551	0	_SYS00000000127	0.00	117.68000000	20141213	035		647837		20141213	
8551	1	_SYS00000000037	117.68	0.00000000	20141213	035		647837		20141213	
8552	0	_SYS00000000127	0.00	94.14000000	20141213	035		829172		20141213	
8552	1	_SYS00000000038	94.14	0.00000000	20141213	035		829172		20141213	
8553	0	_SYS00000000038	141.21	0.00000000	20141213	035		830352		20141213	
8553	1	_SYS00000000127	0.00	141.21000000	20141213	035		830352		20141213	
8554	0	_SYS00000000038	188.29	0.00000000	20141214	035		009833		20141214	
8554	1	_SYS00000000127	0.00	188.29000000	20141214	035		009833		20141214	
8555	0	_SYS00000000127	0.00	117.68000000	20141214	035		022650		20141214	
8555	1	_SYS00000000038	117.68	0.00000000	20141214	035		022650		20141214	
8556	0	_SYS00000000038	188.29	0.00000000	20141214	035		152926		20141214	
8556	1	_SYS00000000127	0.00	188.29000000	20141214	035		152926		20141214	
8557	0	_SYS00000000127	0.00	423.65000000	20141214	035		172901		20141214	
8557	1	_SYS00000000038	423.65	0.00000000	20141214	035		172901		20141214	
8558	0	_SYS00000000038	141.21	0.00000000	20141214	035		186700		20141214	
8558	1	_SYS00000000127	0.00	141.21000000	20141214	035		186700		20141214	
8559	0	_SYS00000000127	0.00	188.29000000	20141214	035		195810		20141214	
8559	1	_SYS00000000037	188.29	0.00000000	20141214	035		195810		20141214	
8560	0	_SYS00000000037	70.60	0.00000000	20141214	035		211071		20141214	
8560	1	_SYS00000000127	0.00	70.60000000	20141214	035		211071		20141214	
8561	0	_SYS00000000127	0.00	70.60000000	20141214	035		217769		20141214	
8561	1	_SYS00000000038	70.60	0.00000000	20141214	035		217769		20141214	
8562	0	_SYS00000000038	188.29	0.00000000	20141214	035		309671		20141214	
8562	1	_SYS00000000127	0.00	188.29000000	20141214	035		309671		20141214	
8563	0	_SYS00000000127	0.00	141.21000000	20141214	035		320647		20141214	
8563	1	_SYS00000000038	141.21	0.00000000	20141214	035		320647		20141214	
8564	0	_SYS00000000127	0.00	5145.00000000	20141214	035		472905328		20141214	
8564	1	_SYS00000000045	5145.00	0.00000000	20141214	035		472905328		20141214	
8565	0	_SYS00000000045	25.00	0.00000000	20141214	035		472907760		20141214	
8565	1	_SYS00000000127	0.00	25.00000000	20141214	035		472907760		20141214	
8566	0	_SYS00000000127	0.00	94.14000000	20141214	035		484203		20141214	
8566	1	_SYS00000000038	94.14	0.00000000	20141214	035		484203		20141214	
8567	0	_SYS00000000038	141.21	0.00000000	20141214	035		875620		20141214	
8567	1	_SYS00000000127	0.00	141.21000000	20141214	035		875620		20141214	
8568	0	_SYS00000000127	0.00	94.14000000	20141214	035		924829		20141214	
8568	1	_SYS00000000038	94.14	0.00000000	20141214	035		924829		20141214	
8569	0	_SYS00000000038	188.29	0.00000000	20141214	035		930390		20141214	
8569	1	_SYS00000000127	0.00	188.29000000	20141214	035		930390		20141214	
8570	0	_SYS00000000127	0.00	235.35000000	20141214	035		934560		20141214	
8570	1	_SYS00000000038	235.35	0.00000000	20141214	035		934560		20141214	
8571	0	_SYS00000000038	597.80	0.00000000	20141214	035		950515		20141214	
8571	1	_SYS00000000127	0.00	597.80000000	20141214	035		950515		20141214	
8572	0	_SYS00000000127	0.00	169.46000000	20141214	035		956915		20141214	
8572	1	_SYS00000000038	169.46	0.00000000	20141214	035		956915		20141214	
8573	0	_SYS00000000038	117.68	0.00000000	20141215	035		081453		20141215	
8573	1	_SYS00000000127	0.00	117.68000000	20141215	035		081453		20141215	
8574	0	_SYS00000000127	0.00	169.46000000	20141215	035		193448		20141215	
8574	1	_SYS00000000038	169.46	0.00000000	20141215	035		193448		20141215	
8575	0	_SYS00000000127	0.00	3055.00000000	20141215	035		472808210		20141215	
8575	1	_SYS00000000045	3055.00	0.00000000	20141215	035		472808210		20141215	
8576	0	_SYS00000000127	0.00	235.35000000	20141215	035		616363		20141215	
8576	1	_SYS00000000038	235.35	0.00000000	20141215	035		616363		20141215	
8577	0	_SYS00000000127	0.00	47.07000000	20141215	035		690647		20141215	
8577	1	_SYS00000000038	47.07	0.00000000	20141215	035		690647		20141215	
8578	0	_SYS00000000038	117.68	0.00000000	20141216	035		037939		20141216	
8578	1	_SYS00000000127	0.00	117.68000000	20141216	035		037939		20141216	
8579	0	_SYS00000000127	0.00	117.68000000	20141216	035		096303		20141216	
8579	1	_SYS00000000038	117.68	0.00000000	20141216	035		096303		20141216	
8580	0	_SYS00000000038	235.35	0.00000000	20141216	035		136602		20141216	
8580	1	_SYS00000000127	0.00	235.35000000	20141216	035		136602		20141216	
8581	0	_SYS00000000127	0.00	2870.00000000	20141216	035		472905712		20141216	
8581	1	_SYS00000000045	2870.00	0.00000000	20141216	035		472905712		20141216	
8582	0	_SYS00000000038	94.14	0.00000000	20141217	035		081219		20141217	
8582	1	_SYS00000000127	0.00	94.14000000	20141217	035		081219		20141217	
8583	0	_SYS00000000127	0.00	169.46000000	20141217	035		270454		20141217	
8583	1	_SYS00000000038	169.46	0.00000000	20141217	035		270454		20141217	
8584	0	_SYS00000000038	112.97	0.00000000	20141217	035		302226		20141217	
8584	1	_SYS00000000127	0.00	112.97000000	20141217	035		302226		20141217	
8585	0	_SYS00000000127	0.00	164.75000000	20141217	035		436258		20141217	
8585	1	_SYS00000000038	164.75	0.00000000	20141217	035		436258		20141217	
8586	0	_SYS00000000127	0.00	2650.00000000	20141217	035		472905848		20141217	
8586	1	_SYS00000000045	2650.00	0.00000000	20141217	035		472905848		20141217	
8587	0	_SYS00000000127	0.00	94.14000000	20141217	035		732940		20141217	
8587	1	_SYS00000000038	94.14	0.00000000	20141217	035		732940		20141217	
8588	0	_SYS00000000127	0.00	94.14000000	20141218	035		002010		20141218	
